"","","","","","","","","","","Freq"
0,6,0,0,0,1,0,0,0,45,1
0,6,1,0,0,0,0,0,0,45,1
0,60,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,0,0,43,1
0,7,0,0,0,0,0,0,0,44,3
0,7,0,0,0,0,0,0,0,45,1
0,7,0,0,0,0,0,0,1,43,1
0,7,0,0,0,0,0,1,0,43,1
0,8,0,0,0,0,0,0,0,43,1
0,8,0,0,0,0,0,0,0,44,3
0,8,0,1,0,0,0,0,0,44,1
0,9,0,0,0,0,0,0,0,41,3
0,9,0,0,23,0,0,18,0,0,1
1,0,0,0,0,0,0,0,0,49,6
1,0,0,0,0,0,0,0,0,50,2
1,0,0,0,0,0,0,0,0,51,10
1,0,0,0,0,0,0,0,0,52,6
1,0,0,0,0,0,0,0,0,55,1
1,0,0,0,0,0,0,0,1,49,2
1,0,0,0,0,0,0,0,1,52,1
1,0,0,0,0,0,0,0,34,16,1
1,0,0,0,0,0,0,0,37,14,1
1,0,0,0,0,0,0,0,47,5,1
1,0,0,0,0,0,0,0,48,1,4
1,0,0,0,0,0,0,0,49,0,40
1,0,0,0,0,0,0,0,49,1,4
1,0,0,0,0,0,0,0,49,2,2
1,0,0,0,0,0,0,0,50,0,49
1,0,0,0,0,0,0,0,50,1,6
1,0,0,0,0,0,0,0,51,0,31
1,0,0,0,0,0,0,0,51,1,1
1,0,0,0,0,0,0,0,52,0,10
1,0,0,0,0,0,0,0,53,0,3
1,0,0,0,0,0,0,0,54,0,1
1,0,0,0,0,0,0,0,56,1,1
1,0,0,0,0,0,0,0,57,0,1
1,0,0,0,0,0,0,0,58,0,1
1,0,0,0,0,0,0,0,6,44,1
1,0,0,0,0,0,0,1,0,49,1
1,0,0,0,0,0,0,1,47,1,1
1,0,0,0,0,0,0,1,48,0,1
1,0,0,0,0,0,0,1,49,0,3
1,0,0,0,0,0,0,1,50,0,2
1,0,0,0,0,0,0,1,51,0,1
1,0,0,0,0,0,0,49,0,0,2
1,0,0,0,0,0,0,49,0,1,2
1,0,0,0,0,0,0,49,1,0,1
1,0,0,0,0,0,0,50,0,0,7
1,0,0,0,0,0,0,51,0,0,2
1,0,0,0,0,0,0,53,0,0,1
1,0,0,0,0,0,1,0,0,48,1
1,0,0,0,0,0,1,0,48,0,2
1,0,0,0,0,0,1,0,50,0,1
1,0,0,0,0,0,1,0,51,0,1
1,0,0,0,0,0,2,0,47,0,1
1,0,0,0,0,0,3,0,45,1,1
1,0,0,0,0,0,49,0,0,0,5
1,0,0,0,0,0,50,0,0,0,4
1,0,0,0,0,0,51,0,0,0,3
1,0,0,0,0,1,0,0,46,2,1
1,0,0,0,0,1,0,0,47,1,1
1,0,0,0,0,1,0,0,48,0,2
1,0,0,0,0,1,0,0,49,0,2
1,0,0,0,0,1,0,0,50,0,1
1,0,0,0,0,1,0,0,51,0,2
1,0,0,0,0,1,0,1,47,1,1
1,0,0,0,0,1,0,50,0,0,1
1,0,0,0,0,1,1,1,48,0,1
1,0,0,0,0,3,0,0,46,0,1
1,0,0,0,0,3,1,47,0,0,1
1,0,0,0,0,46,1,1,0,1,1
1,0,0,0,0,47,1,0,1,0,1
1,0,0,0,0,48,1,1,0,0,1
1,0,0,0,0,49,0,0,0,0,4
1,0,0,0,0,50,0,0,0,0,1
1,0,0,0,0,51,0,0,0,0,1
1,0,0,0,0,53,0,0,0,1,1
1,0,0,0,0,56,0,0,0,0,1
1,0,0,0,1,0,0,0,0,48,1
1,0,0,0,1,0,0,0,47,1,1
1,0,0,0,1,0,0,0,49,0,1
1,0,0,0,1,0,0,0,49,1,1
1,0,0,0,1,0,0,0,50,0,1
1,0,0,0,1,0,0,0,50,1,1
1,0,0,0,1,0,0,48,1,0,1
1,0,0,0,1,0,0,49,0,0,1
1,0,0,0,1,0,48,0,0,0,1
1,0,0,0,1,0,49,0,0,0,2
1,0,0,0,1,0,51,0,0,0,1
1,0,0,0,2,0,0,49,0,0,1
1,0,0,0,2,0,1,0,47,1,1
1,0,0,0,23,1,0,25,0,0,1
1,0,0,0,33,0,0,17,0,0,1
1,0,0,0,34,0,0,16,0,0,1
1,0,0,0,4,0,47,1,0,0,1
1,0,0,0,42,0,0,8,0,0,1
1,0,0,0,43,2,0,6,0,0,1
1,0,0,0,44,0,0,3,0,2,1
1,0,0,0,45,0,0,5,0,0,1
1,0,0,0,47,0,0,4,0,0,1
1,0,0,0,48,0,1,0,0,0,1
1,0,0,0,48,1,0,1,0,0,1
1,0,0,0,49,0,0,0,0,0,3
1,0,0,0,50,0,0,0,0,0,1
1,0,0,0,50,0,0,1,3,0,1
1,0,0,0,50,0,1,0,0,0,1
1,0,0,0,50,1,0,2,0,0,1
1,0,0,0,51,0,0,0,0,0,4
1,0,0,0,52,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,49,1
1,0,0,1,0,0,0,0,1,49,1
1,0,0,1,0,0,0,0,48,0,4
1,0,0,1,0,0,0,0,49,0,5
1,0,0,1,0,0,0,0,49,1,1
1,0,0,1,0,0,0,0,50,0,1
1,0,0,1,0,0,0,0,51,0,1
1,0,0,1,0,0,0,0,52,0,1
1,0,0,1,0,0,0,53,0,0,1
1,0,0,1,0,0,1,0,47,0,1
1,0,0,1,0,0,48,0,0,0,1
1,0,0,1,0,0,49,0,0,0,1
1,0,0,1,0,1,0,0,46,2,1
1,0,0,1,0,1,0,0,51,0,1
1,0,0,1,0,1,0,47,0,0,1
1,0,0,1,0,48,0,0,0,0,1
1,0,0,1,0,49,0,0,0,0,1
1,0,0,1,0,49,1,0,0,0,1
1,0,0,1,1,45,2,0,0,0,1
1,0,0,1,2,1,46,0,0,0,1
1,0,0,1,48,0,0,0,0,0,1
1,0,0,1,48,1,0,0,0,0,1
1,0,0,1,48,1,0,2,0,0,1
1,0,0,10,25,13,0,0,1,0,1
1,0,0,11,0,40,0,0,0,0,1
1,0,0,12,0,38,0,0,0,0,1
1,0,0,2,0,0,47,0,0,0,1
1,0,0,2,0,46,1,0,0,0,1
1,0,0,28,17,2,3,1,0,0,1
1,0,0,29,7,14,1,0,0,0,1
1,0,0,3,0,2,1,0,44,0,1
1,0,0,3,0,45,1,0,1,0,1
1,0,0,41,0,9,1,0,0,0,1
1,0,0,42,0,4,3,0,0,0,1
1,0,0,47,0,2,0,0,0,0,1
1,0,0,47,0,2,1,0,0,0,2
1,0,0,47,0,4,0,0,0,0,1
1,0,0,48,0,0,1,0,0,0,1
1,0,0,48,1,1,0,0,0,0,1
1,0,0,49,0,0,0,0,0,0,4
1,0,0,49,0,1,0,0,0,0,2
1,0,0,49,0,2,0,0,0,0,1
1,0,0,49,1,1,0,0,0,0,1
1,0,0,50,0,0,0,0,0,0,2
1,0,0,51,0,0,0,0,0,0,2
1,0,0,51,0,1,0,0,0,0,1
1,0,0,53,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,48,0,1
1,0,1,0,0,0,0,0,49,0,5
1,0,1,0,0,0,0,0,50,0,3
1,0,1,0,0,0,0,48,0,0,1
1,0,1,0,0,0,1,0,51,0,1
1,0,1,0,0,0,50,0,0,0,1
1,0,1,0,0,48,0,0,0,0,2
1,0,1,0,0,49,0,1,0,0,1
1,0,1,0,0,5,1,0,0,42,1
1,0,1,0,0,51,0,0,0,0,1
1,0,1,0,0,51,0,0,1,0,1
1,0,1,0,0,52,0,0,0,0,1
1,0,1,0,1,0,49,0,0,0,1
1,0,1,0,33,0,0,23,0,0,1
1,0,1,0,37,2,0,11,0,0,1
1,0,1,0,48,1,0,2,0,0,1
1,0,1,0,50,0,0,0,0,0,1
1,0,1,0,51,0,0,0,0,0,1
1,0,1,0,51,1,0,0,0,0,1
1,0,1,1,0,0,48,0,0,0,1
1,0,1,1,1,0,0,0,45,2,1
1,0,1,1,48,0,0,0,0,0,1
1,0,1,1,48,1,1,0,0,0,1
1,0,1,16,0,7,33,0,0,0,1
1,0,1,2,35,0,1,0,11,0,1
1,0,1,3,0,46,0,0,0,0,1
1,0,1,35,1,6,7,0,0,0,1
1,0,1,35,1,7,1,2,1,1,1
1,0,1,4,0,44,1,0,0,0,1
1,0,1,47,1,2,0,0,0,0,1
1,0,10,0,0,0,0,41,2,0,1
1,0,11,1,0,0,1,0,37,0,1
1,0,2,0,0,0,47,0,0,0,1
1,0,2,0,45,1,0,1,0,0,1
1,0,2,0,46,0,1,0,0,0,1
1,0,2,0,50,1,1,2,0,0,1
1,0,2,1,0,0,49,0,0,0,1
1,0,2,1,1,0,44,1,1,0,1
1,0,2,17,18,12,2,0,0,0,1
1,0,2,6,1,40,0,0,0,0,1
1,0,28,2,1,15,2,1,0,0,1
1,0,29,7,1,9,0,2,2,0,1
1,0,3,0,37,0,1,0,9,0,1
1,0,3,2,43,1,1,1,0,0,1
1,0,3,2,5,0,44,0,0,0,1
1,0,3,35,1,11,0,0,0,0,1
1,0,3,42,1,3,0,0,0,0,1
1,0,36,0,2,4,4,2,3,0,1
1,0,36,12,0,1,0,0,0,0,1
1,0,36,2,1,0,11,0,1,0,1
1,0,4,37,4,1,0,4,0,0,1
1,0,4,38,5,0,5,0,0,0,1
1,0,40,1,1,0,8,0,0,0,1
1,0,40,6,1,2,3,0,0,0,1
1,0,41,0,1,5,0,1,0,1,1
1,0,45,3,0,1,2,0,0,0,1
1,0,46,0,4,0,1,0,0,0,1
1,0,47,0,3,0,0,0,0,0,1
1,0,47,1,0,1,0,0,0,0,1
1,0,47,1,1,0,2,0,0,0,1
1,0,48,0,0,0,0,1,0,0,1
1,0,48,0,0,0,1,0,0,0,1
1,0,48,0,0,1,0,0,0,0,1
1,0,48,0,1,0,1,0,0,0,1
1,0,48,0,2,0,0,0,0,0,1
1,0,48,0,2,1,0,0,0,0,1
1,0,48,1,0,0,0,0,0,0,2
1,0,48,1,0,0,0,0,1,0,1
1,0,49,0,0,0,0,0,0,0,7
1,0,49,0,0,0,0,1,0,0,1
1,0,49,0,0,0,1,0,0,0,1
1,0,49,0,0,0,3,0,0,0,1
1,0,49,0,1,0,0,0,0,0,1
1,0,49,1,0,0,0,0,0,0,3
1,0,5,1,40,4,0,0,0,0,1
1,0,50,0,0,0,0,0,0,0,7
1,0,50,0,0,0,0,0,1,0,1
1,0,50,0,0,0,1,0,0,0,1
1,0,50,0,0,1,0,0,0,0,2
1,0,50,0,1,0,1,0,0,0,1
1,0,51,0,0,0,0,0,0,0,4
1,0,51,0,0,0,1,0,0,0,1
1,0,51,0,0,1,0,0,0,0,1
1,0,51,0,1,0,0,0,0,0,1
1,0,52,0,0,0,0,0,0,0,1
1,0,52,0,0,1,1,1,0,0,1
1,0,53,0,1,0,0,0,0,0,1
1,0,55,0,0,1,0,0,0,0,1
1,0,56,0,0,0,0,0,0,0,1
1,0,56,0,0,0,2,0,0,0,1
1,0,58,0,0,1,0,0,1,0,1
1,0,6,0,45,0,0,1,0,0,1
1,0,7,0,3,3,45,0,0,0,1
1,1,0,0,0,0,0,0,0,48,2
1,1,0,0,0,0,0,0,0,49,2
1,1,0,0,0,0,0,0,0,50,1
1,1,0,0,0,0,0,0,0,51,1
1,1,0,0,0,0,0,0,0,54,1
1,1,0,0,0,0,0,0,0,56,1
1,1,0,0,0,0,0,0,1,47,1
1,1,0,0,0,0,0,0,3,47,1
1,1,0,0,0,0,0,0,44,4,1
1,1,0,0,0,0,0,0,48,0,5
1,1,0,0,0,0,0,0,49,0,4
1,1,0,0,0,0,0,0,51,0,2
1,1,0,0,0,0,0,0,51,1,1
1,1,0,0,0,0,0,0,55,0,1
1,1,0,0,0,0,0,1,2,46,1
1,1,0,0,0,0,0,1,47,0,1
1,1,0,0,0,0,52,0,0,0,1
1,1,0,0,0,1,0,0,0,48,1
1,1,0,0,0,1,0,0,48,0,1
1,1,0,0,1,0,0,0,46,1,1
1,1,0,0,45,3,0,0,0,0,1
1,1,0,0,50,1,0,0,0,0,1
1,1,0,1,0,0,0,0,47,0,1
1,1,0,1,0,0,0,1,0,46,1
1,1,0,23,0,27,0,0,0,0,1
1,1,0,49,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,46,1,1
1,1,1,0,43,0,1,1,0,2,1
1,1,1,1,0,0,0,0,49,0,1
1,1,2,0,39,0,1,0,5,2,1
1,1,2,1,43,2,0,0,1,0,1
1,1,2,44,0,1,0,0,0,1,1
1,1,2,47,0,1,0,0,0,0,1
1,1,29,5,2,4,3,5,1,1,1
1,1,34,2,5,1,0,0,7,0,1
1,1,4,0,44,0,0,0,0,1,1
1,1,42,0,1,1,6,0,0,0,1
1,1,50,1,1,4,0,0,1,0,1
1,1,6,0,46,0,5,0,1,0,1
1,12,0,0,0,0,0,0,0,38,1
1,18,0,0,0,0,0,0,0,31,1
1,2,0,0,0,0,0,0,0,48,2
1,2,0,0,0,0,0,0,0,50,1
1,2,0,0,0,0,0,0,0,54,1
1,2,0,0,0,0,0,0,1,46,1
1,2,0,0,0,0,0,0,46,2,1
1,2,0,0,0,0,0,0,50,0,1
1,2,0,0,0,1,0,1,45,1,1
1,2,0,0,1,1,0,0,47,0,1
1,22,0,0,0,0,0,0,0,30,1
1,23,0,0,0,0,0,0,0,27,1
1,3,0,0,0,0,0,0,0,46,1
1,3,1,0,0,0,0,0,0,47,1
1,3,1,0,0,0,0,0,33,12,1
1,3,6,6,9,9,13,0,3,2,1
1,38,0,0,0,0,0,1,0,11,1
1,39,0,0,0,0,0,0,0,12,1
1,4,0,0,0,0,0,0,0,45,1
1,4,7,24,1,17,1,0,2,1,1
1,42,0,0,0,0,0,0,0,8,1
1,44,1,0,0,0,0,0,0,5,1
1,45,2,0,0,1,2,0,0,1,1
1,46,0,0,0,0,0,1,0,3,1
1,47,0,0,0,0,0,0,0,2,1
1,47,0,0,0,0,1,0,0,1,1
1,48,0,0,0,0,0,0,0,1,6
1,48,0,0,0,0,0,0,0,2,2
1,48,0,0,0,1,0,0,0,3,1
1,48,0,0,1,0,0,0,0,0,1
1,48,1,0,0,0,0,0,0,0,1
1,49,0,0,0,0,0,0,0,0,6
1,49,0,0,0,0,0,0,0,1,3
1,49,0,0,0,0,0,0,0,2,1
1,49,0,0,1,0,0,0,0,0,2
1,49,0,1,0,0,0,0,0,1,1
1,5,1,0,1,0,0,0,43,1,1
1,50,0,0,0,0,0,0,0,0,18
1,50,0,0,0,0,0,0,0,1,4
1,50,0,1,0,0,0,0,0,0,1
1,50,0,1,0,0,0,0,0,1,1
1,51,0,0,0,0,0,0,0,0,8
1,51,0,0,0,0,0,0,0,1,1
1,51,0,0,0,0,0,0,1,1,1
1,51,0,0,0,1,0,0,0,1,1
1,51,0,1,0,0,0,0,0,0,1
1,52,0,0,0,0,0,0,0,0,3
1,52,0,0,0,0,0,0,0,1,2
1,52,0,0,0,0,1,0,0,0,1
1,53,0,0,0,0,0,0,0,0,2
1,55,0,0,0,0,0,0,0,0,1
1,8,0,0,0,0,0,0,0,42,1
1,9,0,0,0,0,0,0,0,43,1
11,4,0,0,0,1,0,0,11,24,1
13,1,0,0,0,0,0,0,38,0,1
16,0,2,0,0,2,0,31,0,0,1
16,1,0,0,0,0,0,0,33,0,1
16,1,1,0,0,0,0,0,31,4,1
17,0,0,5,0,5,1,1,22,0,1
17,1,0,0,0,0,0,0,36,1,1
18,0,0,1,0,0,0,0,31,0,1
19,1,1,0,25,1,0,0,6,0,1
2,0,0,0,0,0,0,0,0,49,1
2,0,0,0,0,0,0,0,0,50,1
2,0,0,0,0,0,0,0,44,4,1
2,0,0,0,0,0,0,0,46,2,1
2,0,0,0,0,0,0,0,47,1,1
2,0,0,0,0,0,0,0,48,0,8
2,0,0,0,0,0,0,0,48,1,1
2,0,0,0,0,0,0,0,49,0,6
2,0,0,0,0,0,0,0,50,0,5
2,0,0,0,0,0,0,0,50,1,1
2,0,0,0,0,0,0,0,51,0,4
2,0,0,0,0,0,0,0,52,0,1
2,0,0,0,0,0,0,0,53,0,1
2,0,0,0,0,0,0,1,48,0,1
2,0,0,0,0,0,1,0,48,0,1
2,0,0,0,0,0,1,0,49,1,1
2,0,0,0,0,1,0,0,0,49,1
2,0,0,0,0,1,0,0,47,0,1
2,0,0,0,0,1,0,50,0,0,1
2,0,0,0,1,0,0,0,47,0,2
2,0,0,0,1,0,0,0,47,1,1
2,0,0,0,1,34,0,18,0,0,1
2,0,0,0,48,0,0,0,0,0,1
2,0,0,0,49,0,0,0,0,0,1
2,0,0,1,0,0,0,0,1,48,1
2,0,0,1,0,0,0,0,46,1,1
2,0,0,1,0,0,0,0,47,0,1
2,0,0,37,0,9,1,1,1,0,1
2,0,0,53,0,0,0,0,0,0,1
2,0,1,0,0,0,1,0,46,0,1
2,0,1,0,0,0,4,0,45,0,1
2,0,1,34,1,6,4,2,0,0,1
2,0,1,44,0,1,1,0,2,0,1
2,0,1,47,0,2,1,0,0,0,1
2,0,2,20,0,27,1,0,0,0,1
2,0,21,1,20,1,3,2,1,0,1
2,0,45,0,0,0,3,0,0,0,1
2,0,45,1,0,0,2,0,0,0,1
2,0,46,0,1,0,0,0,2,0,1
2,0,48,0,0,0,0,0,0,0,2
2,0,48,0,0,0,1,0,1,0,1
2,0,48,0,0,1,0,0,0,0,1
2,0,49,0,0,0,0,0,0,0,1
2,0,49,0,1,0,0,0,0,0,1
2,0,5,0,0,0,0,39,3,2,1
2,0,50,0,0,0,0,0,0,0,1
2,0,54,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,47,0,2
2,1,0,0,0,0,0,0,48,0,1
2,1,0,0,0,0,0,0,49,0,1
2,1,0,0,0,0,0,1,54,0,1
2,1,0,0,0,0,1,0,48,0,1
2,1,0,0,0,1,0,0,49,0,1
2,1,0,1,0,0,0,0,49,0,1
2,1,1,1,0,0,0,0,47,1,1
2,1,2,0,0,1,0,0,2,44,1
2,1,47,0,0,0,0,0,0,0,1
2,2,0,1,0,4,0,0,41,0,1
2,2,6,21,0,1,3,0,15,1,1
2,3,31,2,3,1,1,2,1,4,1
2,4,1,0,0,0,0,0,36,7,1
2,42,0,0,0,0,0,0,1,5,1
2,48,0,0,0,0,0,0,0,0,2
2,48,0,0,0,0,0,0,0,1,1
2,49,0,0,0,0,0,0,0,0,1
2,5,0,0,0,0,0,0,0,45,1
2,54,0,0,0,0,1,0,0,0,1
2,8,0,0,0,0,0,0,0,40,1
2,9,5,0,0,0,3,0,31,0,1
21,0,0,0,1,0,0,0,29,0,1
21,0,29,0,0,0,0,0,1,0,1
24,0,15,0,0,0,15,0,2,0,1
24,0,18,1,1,0,4,0,2,1,1
24,2,8,9,0,3,2,2,1,0,1
24,8,0,0,0,0,0,5,7,7,1
25,0,15,9,0,0,1,0,1,0,1
25,0,23,2,0,0,1,1,0,0,1
25,4,1,0,0,0,0,0,21,2,1
27,1,0,0,0,0,0,0,24,0,1
28,0,0,0,0,0,0,0,22,0,1
28,0,0,0,0,0,0,0,4,19,1
29,0,1,0,0,0,0,0,15,6,1
29,0,1,0,0,0,0,0,21,0,1
3,0,0,0,0,0,0,0,43,4,1
3,0,0,0,0,0,0,0,49,0,2
3,0,0,0,0,0,0,0,50,0,2
3,0,0,0,0,0,0,0,52,0,1
3,0,0,0,0,1,0,0,46,2,1
3,0,0,0,0,1,0,0,48,0,1
3,0,0,0,0,1,0,0,50,0,1
3,0,0,1,43,2,1,1,0,0,1
3,0,0,42,3,0,2,0,3,0,1
3,0,1,0,0,0,0,0,46,0,1
3,0,1,0,0,0,0,1,46,4,1
3,0,1,47,0,1,0,0,1,0,1
3,0,2,0,0,0,0,0,46,0,1
3,0,2,1,44,0,0,0,0,0,1
3,0,3,0,0,42,0,1,1,0,1
3,0,3,42,1,0,2,0,0,0,1
3,0,32,1,4,9,1,3,0,0,1
3,0,41,0,2,0,2,1,1,0,1
3,0,41,0,6,0,0,0,0,0,1
3,0,48,0,0,0,0,0,0,0,2
3,1,0,0,0,0,0,0,46,0,1
3,1,0,0,0,0,0,0,46,2,1
3,1,0,0,0,2,0,0,44,1,1
3,1,1,0,0,0,0,39,7,0,1
30,1,0,0,0,0,0,0,19,0,1
30,16,0,0,0,0,0,0,2,3,1
31,0,1,0,0,0,0,0,21,0,1
31,0,1,1,0,0,0,0,17,0,1
31,0,5,9,0,0,3,1,1,0,1
32,0,1,0,0,0,0,2,11,4,1
33,0,0,0,0,0,0,0,18,0,1
33,0,0,0,0,0,0,0,20,0,1
33,0,17,1,0,1,0,0,0,0,1
33,0,5,0,1,0,0,0,13,0,1
33,1,16,0,0,0,0,0,1,0,1
33,3,0,0,0,1,9,0,4,1,1
33,3,2,0,0,1,0,1,7,3,1
34,0,4,0,0,0,0,0,14,0,1
34,1,0,0,0,0,0,0,15,0,1
34,1,9,1,0,0,0,1,4,0,1
35,0,15,0,0,0,0,0,2,0,1
35,0,4,0,1,1,8,1,1,0,1
35,0,6,4,3,1,0,1,1,0,1
36,0,0,1,0,0,0,0,18,0,1
36,0,13,0,0,0,1,0,1,1,1
36,0,14,0,0,0,1,0,0,0,1
36,0,4,0,1,0,1,0,9,0,1
36,1,8,2,0,0,2,0,1,0,1
36,7,0,1,1,0,0,0,5,3,1
37,0,0,0,0,0,0,0,13,1,1
37,0,0,0,0,0,0,0,14,1,1
37,0,0,0,1,0,0,0,15,0,1
37,2,1,1,0,0,0,0,8,2,1
38,0,4,2,1,3,1,1,2,0,1
38,0,8,0,1,0,1,0,2,1,1
39,0,0,0,0,0,5,0,7,0,1
39,0,0,0,0,1,0,0,10,0,1
39,0,0,2,0,0,0,0,9,0,1
39,0,4,1,0,0,3,0,4,0,1
39,5,0,0,0,0,0,0,0,6,1
39,8,0,0,0,0,0,0,1,4,1
4,0,0,0,0,0,0,0,45,1,1
4,0,0,0,0,0,0,0,47,0,2
4,0,0,0,0,0,0,0,48,0,1
4,0,0,0,0,0,0,0,49,0,1
4,0,0,0,1,0,0,0,45,0,1
4,0,0,1,0,0,0,0,45,1,1
4,0,45,0,0,0,2,0,1,0,1
4,0,46,0,0,0,0,0,0,0,1
4,0,48,0,0,0,0,0,0,0,1
4,1,1,0,0,0,0,0,44,0,1
4,1,1,16,0,6,0,0,11,11,1
4,1,46,0,0,1,0,0,2,0,1
4,2,0,1,0,0,0,0,39,5,1
40,0,0,1,0,1,0,2,7,0,1
40,0,1,0,0,0,8,1,2,0,1
40,0,1,2,0,0,0,0,9,0,1
40,0,7,1,0,0,0,0,3,0,1
40,1,4,0,0,0,1,0,3,1,1
40,1,8,0,0,0,0,0,3,0,1
40,3,0,0,0,0,0,0,7,0,1
40,4,1,0,0,0,0,4,0,1,1
41,0,0,0,0,0,0,0,10,0,1
41,0,2,0,0,0,0,0,7,0,1
41,0,6,0,0,0,0,1,2,1,1
41,0,9,0,0,0,0,0,0,0,1
41,1,0,0,0,0,0,0,6,2,1
41,1,9,0,0,0,0,0,0,0,1
41,2,5,0,0,0,0,1,1,0,1
42,0,0,0,0,0,0,0,10,0,1
42,0,1,1,0,1,6,0,1,0,1
42,0,3,0,0,0,1,0,4,0,1
42,0,7,0,0,0,0,0,1,0,1
43,0,0,0,0,0,0,0,5,3,1
43,0,0,0,0,0,0,0,7,0,1
43,0,0,0,1,0,1,0,4,1,1
43,0,0,3,0,1,4,0,2,0,1
43,0,2,1,0,0,0,0,5,0,1
43,0,3,0,0,0,0,0,5,1,1
43,0,3,0,1,0,1,4,0,0,1
43,0,3,0,1,8,0,0,0,0,1
43,0,4,0,1,0,0,0,2,0,1
43,0,8,0,0,0,0,0,0,0,1
43,1,0,0,0,0,0,0,6,0,1
43,1,0,2,0,0,0,0,5,0,1
43,1,4,1,0,0,0,0,3,0,1
44,0,0,0,1,0,0,0,7,0,1
44,0,2,0,0,0,0,0,4,0,1
44,0,2,0,3,0,1,0,0,0,1
44,0,4,0,0,0,0,0,4,0,1
44,0,5,0,1,0,0,0,0,0,1
44,0,5,1,0,0,0,1,0,0,1
44,1,0,2,1,0,0,0,3,0,1
44,1,1,0,0,0,0,0,6,0,1
44,1,3,1,0,0,1,0,0,0,1
44,1,6,0,0,1,0,0,2,0,1
44,2,0,2,0,0,1,0,1,1,1
44,2,4,1,0,0,0,0,0,0,1
44,3,1,0,1,0,0,0,1,0,1
44,6,0,0,0,0,0,1,1,1,1
45,0,0,0,0,0,0,0,2,5,1
45,0,0,0,0,0,0,0,5,0,1
45,0,0,1,0,0,2,0,4,0,1
45,0,1,0,0,0,0,0,3,1,1
45,0,2,0,0,1,0,1,2,0,1
45,0,2,1,0,0,1,0,1,0,1
45,1,0,0,0,0,0,0,4,0,2
45,1,0,0,1,1,2,0,1,1,1
45,1,1,0,0,0,2,0,1,1,1
45,1,1,1,0,1,1,0,0,0,1
45,1,3,0,1,0,0,0,0,0,1
45,1,4,0,0,0,0,0,0,0,1
45,2,1,0,0,0,0,0,2,0,1
45,2,3,0,0,0,2,0,0,0,1
46,0,0,0,0,0,0,0,3,2,1
46,0,0,0,0,0,0,0,5,0,2
46,0,0,0,0,0,0,0,6,0,1
46,0,0,0,0,0,0,0,6,1,1
46,0,0,1,0,3,0,0,0,1,1
46,0,1,0,0,0,0,0,3,0,1
46,0,1,0,0,0,0,0,5,0,1
46,0,1,0,0,0,2,0,1,0,1
46,0,1,0,1,0,0,1,2,0,1
46,0,2,0,0,0,0,0,3,0,1
46,0,2,0,0,0,0,0,5,0,1
46,0,2,0,0,0,0,1,1,0,1
46,0,2,0,0,1,0,0,1,0,1
46,0,2,2,0,0,0,0,1,0,1
46,0,3,0,0,0,1,0,0,1,1
46,0,3,0,1,0,0,0,0,0,1
46,0,4,0,0,0,0,0,0,0,2
46,0,5,0,0,0,0,0,0,0,1
46,0,5,0,0,0,0,0,0,1,1
46,1,0,0,0,0,0,0,2,1,1
46,1,0,0,0,0,1,0,0,2,1
46,1,0,0,1,0,0,0,2,0,2
46,1,0,1,1,0,0,0,3,0,1
46,1,1,0,0,2,0,0,1,0,1
46,1,2,0,0,0,0,1,1,0,1
46,1,2,0,0,1,0,0,1,0,1
46,2,0,2,0,0,1,0,0,0,1
46,2,2,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0,3,1
47,0,0,0,0,0,0,0,0,4,1
47,0,0,0,0,0,0,0,1,2,1
47,0,0,0,0,0,0,0,2,1,2
47,0,0,0,0,0,0,0,3,0,3
47,0,0,0,0,0,0,0,3,1,1
47,0,0,0,0,0,0,0,5,2,1
47,0,0,0,0,0,0,2,1,0,1
47,0,0,0,0,0,1,0,2,0,1
47,0,0,0,0,0,1,0,2,1,1
47,0,0,0,0,0,2,1,1,0,1
47,0,0,0,0,2,1,0,0,0,1
47,0,0,0,0,4,2,0,1,0,1
47,0,0,0,1,0,0,0,2,0,1
47,0,0,0,1,0,0,0,3,0,1
47,0,0,1,0,0,1,0,1,0,1
47,0,0,2,1,1,0,0,1,0,1
47,0,1,0,0,0,0,0,1,2,1
47,0,1,0,0,0,0,0,2,0,1
47,0,1,0,0,0,0,0,2,1,1
47,0,1,0,0,0,0,0,3,0,1
47,0,1,0,0,0,1,0,1,0,1
47,0,2,0,0,0,0,0,1,0,1
47,0,2,0,0,0,1,0,2,0,1
47,0,2,0,1,0,0,0,0,0,1
47,0,2,1,0,0,0,0,2,0,1
47,0,3,0,0,0,0,0,1,0,2
47,0,4,0,0,0,0,0,0,0,1
47,1,0,0,0,0,0,0,1,1,1
47,1,0,0,0,0,0,0,2,0,3
47,1,0,0,0,0,0,0,3,0,2
47,1,0,0,0,1,0,0,1,2,1
47,1,0,0,1,0,0,0,1,0,2
47,1,0,1,0,0,0,0,1,0,1
47,1,1,0,0,0,1,0,0,0,1
47,1,1,0,1,0,0,0,3,0,1
47,1,1,1,0,0,0,0,0,0,1
47,1,2,0,0,0,0,0,0,0,1
47,1,2,0,0,0,0,0,1,0,1
47,1,2,0,0,0,0,0,1,1,1
